crash_date,number_of_crashes,number_of_persons_injured,number_of_persons_killed,siniestros_media_movil,Lastimados_media_movil,Muertos_media_movil,week_day
2019-10-27T00:00:00.000+0000,467,159,1,566.7218057034027,170.8433033590762,0.5260594803959219,sunday
2019-10-28T00:00:00.000+0000,607,190,1,569.4876667648082,171.19823778567707,0.47903689777797,monday
2019-10-29T00:00:00.000+0000,639,202,2,576.12919884934,171.71428571428243,0.501370359464531,tuesday
2019-10-30T00:00:00.000+0000,595,153,1,584.1029015379625,172.37434596479773,0.5666493012299151,wednesday
2019-10-31T00:00:00.000+0000,616,232,0,584.4186731296181,171.8123626809181,0.5780878389091374,thursday
2019-11-01T00:00:00.000+0000,782,234,0,579.5196493691706,169.7957371627864,0.5889601123468142,friday
2019-11-02T00:00:00.000+0000,506,155,1,582.8659086275909,169.52703345488817,0.5934902262791795,saturday
2019-11-03T00:00:00.000+0000,479,132,0,589.4568619900678,171.30820630138518,0.6240911458923072,sunday
2019-11-04T00:00:00.000+0000,623,179,0,588.7538562594737,171.0400462071588,0.5953022718521256,monday
2019-11-05T00:00:00.000+0000,440,144,1,592.5839543364402,170.69084237468246,0.5393100636480904,tuesday
2019-11-06T00:00:00.000+0000,615,144,1,597.2978096899021,171.2622256449717,0.5413486149176547,wednesday
2019-11-07T00:00:00.000+0000,669,178,2,593.4387641849079,169.278081043735,0.5215067158938947,thursday
2019-11-08T00:00:00.000+0000,676,173,0,586.2593490226167,166.98187954426731,0.5710208611746477,friday
2019-11-09T00:00:00.000+0000,502,136,2,579.1227887381257,165.1015651543605,0.5604656957122365,saturday
2019-11-10T00:00:00.000+0000,457,114,0,574.5135563659315,164.27096876486132,0.5486647489184248,sunday
2019-11-11T00:00:00.000+0000,481,143,0,574.3491132301867,165.15794242224877,0.600217445468742,monday
2019-11-12T00:00:00.000+0000,595,172,0,572.9449364651412,162.09501913972824,0.5972502208430428,tuesday
2019-11-13T00:00:00.000+0000,599,166,0,575.5390835579403,161.69376429816901,0.5928107091893248,wednesday
2019-11-14T00:00:00.000+0000,545,141,0,568.8142200276228,158.79406102063163,0.5600353348886618,thursday
2019-11-15T00:00:00.000+0000,621,174,0,562.2322589413017,157.1105347799467,0.6165711567645809,friday
2019-11-16T00:00:00.000+0000,527,160,3,560.0603184669988,155.956329701689,0.5854945751885547,saturday
2019-11-17T00:00:00.000+0000,444,104,1,557.3756143966915,155.37767559853833,0.6435026840924926,sunday
2019-11-18T00:00:00.000+0000,743,231,0,553.9501460961637,153.3641305578806,0.6403089537701749,monday
2019-11-19T00:00:00.000+0000,630,146,0,555.1910802056566,153.46413282293756,0.6613739835556737,tuesday
2019-11-20T00:00:00.000+0000,526,129,0,559.7398582074233,155.22122811388408,0.6742848082629148,wednesday
2019-11-21T00:00:00.000+0000,647,186,0,559.9443022491907,156.555391968105,0.6790414278918985,thursday
2019-11-22T00:00:00.000+0000,633,155,1,552.8728397019079,155.79480848943052,0.7080568076286984,friday
2019-11-23T00:00:00.000+0000,528,162,2,550.3955695485636,156.32650796167226,0.6550091734807004,saturday
2019-11-24T00:00:00.000+0000,517,176,0,549.8849124555378,157.70080862533393,0.6757344447212718,sunday
2019-11-25T00:00:00.000+0000,641,179,1,549.0105325148822,156.77039117533505,0.6787696210559566,monday
2019-11-26T00:00:00.000+0000,702,206,0,554.3107884663193,159.41208181385457,0.7113864413689868,tuesday
2019-11-27T00:00:00.000+0000,561,170,0,565.125461505346,162.77890778952778,0.7353960452105229,wednesday
2019-11-28T00:00:00.000+0000,374,110,0,565.6134227275708,163.93644250152576,0.7565743278443309,thursday
2019-11-29T00:00:00.000+0000,425,118,1,566.6000588914702,164.84674624566492,0.7749212892704104,friday
2019-11-30T00:00:00.000+0000,465,153,2,578.5039298738253,168.8933837685985,0.7580239643026877,saturday
2019-12-01T00:00:00.000+0000,409,138,0,579.021631294016,170.40723459194675,0.7704817776166921,sunday
2019-12-02T00:00:00.000+0000,580,201,3,582.6621894040522,171.53946861763245,0.8122947292124242,monday
2019-12-03T00:00:00.000+0000,620,185,0,590.1315318580148,173.99705542594063,0.8570522548641932,tuesday
2019-12-04T00:00:00.000+0000,552,156,1,596.5023896350879,175.12444222971874,0.8725678950825446,wednesday
2019-12-05T00:00:00.000+0000,597,146,1,593.3851955876577,175.19207683072895,0.9445287548981675,thursday
2019-12-06T00:00:00.000+0000,563,115,1,590.2937099367936,174.86658814468848,0.9286507055652273,friday
2019-12-07T00:00:00.000+0000,566,209,1,589.3605064667263,175.3628168248398,0.9103943464177949,saturday
2019-12-08T00:00:00.000+0000,455,139,1,588.7432104917325,175.94799429205307,0.9161702416815607,sunday
2019-12-09T00:00:00.000+0000,737,257,2,586.6023465990056,176.02878887403682,0.8869283562481426,monday
2019-12-10T00:00:00.000+0000,667,194,0,585.250832408424,175.5339871797742,0.8548551496069962,tuesday
2019-12-11T00:00:00.000+0000,578,162,2,586.9469070647015,176.7933815035414,0.8463611859838113,wednesday
2019-12-12T00:00:00.000+0000,599,150,0,580.2094498176518,175.47727015334095,0.9262723957507354,thursday
2019-12-13T00:00:00.000+0000,760,260,1,571.6713402341959,172.68916623252744,0.8972570160139356,friday
2019-12-14T00:00:00.000+0000,577,180,0,570.3647194726838,174.42741624951535,0.8980497859520995,saturday
2019-12-15T00:00:00.000+0000,503,136,0,564.4342114204064,172.23921266619524,0.8904618451153874,sunday
2019-12-16T00:00:00.000+0000,519,162,0,555.6885773177089,169.44984031348062,0.8478561235814918,monday
2019-12-17T00:00:00.000+0000,700,193,0,553.0642370155502,167.7881718725194,0.8024190808398677,tuesday
2019-12-18T00:00:00.000+0000,701,186,3,551.5197399714497,166.10059117986498,0.812974246302279,wednesday
2019-12-19T00:00:00.000+0000,699,178,2,544.2594849260354,164.858728397016,0.8531110557430355,thursday
2019-12-20T00:00:00.000+0000,698,215,2,535.931323472775,163.7921130716406,0.7785453804163026,friday
2019-12-21T00:00:00.000+0000,520,184,0,531.2396656775817,162.64565448820724,0.7659743142539888,saturday
2019-12-22T00:00:00.000+0000,510,177,0,528.2065278941665,162.42628372103243,0.6972977870393307,sunday
2019-12-23T00:00:00.000+0000,593,181,1,521.4299304627411,161.77691453939758,0.6577498924097814,monday
2019-12-24T00:00:00.000+0000,530,163,0,503.6786790187677,157.8358513216577,0.6413282294049574,tuesday
2019-12-25T00:00:00.000+0000,264,94,1,499.2660082900989,156.62053500645243,0.6480327980248578,wednesday
2019-12-26T00:00:00.000+0000,414,134,1,493.92658950371657,156.07952615007972,0.6838659992298676,thursday
2019-12-27T00:00:00.000+0000,448,137,0,481.34743708803353,152.64921062764435,0.657817844118767,friday
2019-12-28T00:00:00.000+0000,355,118,1,475.69478357379785,152.34186504790304,0.7204013680943937,saturday
2019-12-29T00:00:00.000+0000,384,155,0,472.5713606197105,151.21241704228572,0.668508912999149,sunday
2019-12-30T00:00:00.000+0000,518,150,0,465.56968447755577,148.33339373484955,0.6732881831977946,monday
2019-12-31T00:00:00.000+0000,443,129,1,464.0879748125577,146.3656707966177,0.5427302996670262,tuesday
2020-01-01T00:00:00.000+0000,346,115,1,460.90421074089124,142.9689460689909,0.5711794151622803,wednesday
2020-01-02T00:00:00.000+0000,413,132,0,456.10645767740186,143.12362680921152,0.5967972094498063,thursday
2020-01-03T00:00:00.000+0000,456,139,1,449.07166640240143,140.83129855715603,0.6198101882262219,friday
2020-01-04T00:00:00.000+0000,353,126,1,447.9287639584049,141.24849939975718,0.6728578223742198,saturday
2020-01-05T00:00:00.000+0000,291,88,0,445.1024711771416,139.9762848535614,0.6382930530702724,sunday
2020-01-06T00:00:00.000+0000,459,155,0,440.76364130557033,137.9523885025682,0.6930394799429073,monday
2020-01-07T00:00:00.000+0000,408,141,2,440.6537860427105,136.43742780130657,0.6604000090602151,tuesday
2020-01-08T00:00:00.000+0000,454,109,0,446.4215044508284,138.5861967428454,0.6848852748646498,wednesday
2020-01-09T00:00:00.000+0000,521,158,0,442.87177512513597,137.06847267208508,0.6752587827583735,thursday
2020-01-10T00:00:00.000+0000,522,157,1,440.46059933406485,135.16009422636722,0.6581576026636944,friday
2020-01-11T00:00:00.000+0000,439,177,1,439.45971596184796,134.18759201793668,0.6069446646583045,saturday
2020-01-12T00:00:00.000+0000,391,150,0,441.30881786676093,132.6726539672447,0.5538064282316594,sunday
2020-01-13T00:00:00.000+0000,476,139,0,443.28637115222597,131.90278375500893,0.6223923531676703,monday
2020-01-14T00:00:00.000+0000,497,146,2,450.9435774309637,132.86174092278165,0.6420077464948121,tuesday
2020-01-15T00:00:00.000+0000,508,154,1,462.35833201204133,134.15905230016278,0.6719291490180849,wednesday
2020-01-16T00:00:00.000+0000,547,156,2,463.5461958368164,134.0432172869122,0.6209200661396516,thursday
2020-01-17T00:00:00.000+0000,566,139,1,468.39946544654697,135.4626605359099,0.6274887313415812,friday
2020-01-18T00:00:00.000+0000,774,189,0,476.72422931435807,137.8808806541458,0.6592221794378001,saturday
2020-01-19T00:00:00.000+0000,360,93,0,481.89639629435754,139.30313257378157,0.6572968810165449,sunday
2020-01-20T00:00:00.000+0000,390,88,0,475.70785295249266,137.15334435660793,0.6807628711861973,monday
2020-01-21T00:00:00.000+0000,556,163,0,479.2858275385534,137.0113705859676,0.6499354458764512,tuesday
2020-01-22T00:00:00.000+0000,489,120,0,484.9193866225643,137.69102357924038,0.6236381344990707,wednesday
2020-01-23T00:00:00.000+0000,451,134,1,488.2629731137645,138.0569888332665,0.6282815012797451,thursday
2020-01-24T00:00:00.000+0000,524,167,0,488.8109130444537,138.7185213708098,0.6048155111100928,friday
2020-01-25T00:00:00.000+0000,383,124,5,491.7036399465352,138.56017123830398,0.6062877981381116,saturday
2020-01-26T00:00:00.000+0000,398,132,0,493.3108111168902,138.2012503114427,0.6326983623638012,sunday
2020-01-27T00:00:00.000+0000,452,100,0,490.0533647421139,137.01426985888432,0.6309995696391644,monday
2020-01-28T00:00:00.000+0000,404,108,0,491.0498992049557,136.73990350857062,0.6278284898865085,tuesday
2020-01-29T00:00:00.000+0000,495,138,0,493.166345783587,136.82867109107534,0.5965480531835261,wednesday
2020-01-30T00:00:00.000+0000,525,146,1,488.7567328818226,136.35063081836248,0.6017576842057462,thursday
2020-01-31T00:00:00.000+0000,518,145,0,480.891413169032,134.4771342499238,0.5786314525810212,friday
2020-02-01T00:00:00.000+0000,409,114,1,479.7935400575233,135.2057804253751,0.5535799225350412,saturday
2020-02-02T00:00:00.000+0000,391,104,0,473.29298511856666,134.05594690706215,0.564565448821027,sunday
2020-02-03T00:00:00.000+0000,559,161,0,469.8370518018438,133.83621373077276,0.5525379963305972,monday
2020-02-04T00:00:00.000+0000,464,134,0,470.6729710752136,134.82572651701932,0.5647693039479834,tuesday
2020-02-05T00:00:00.000+0000,432,127,1,472.5436589730142,135.62778318874456,0.574622301750878,wednesday
2020-02-06T00:00:00.000+0000,544,186,1,467.98244580850314,135.91524156832284,0.6145099549253544,thursday
2020-02-07T00:00:00.000+0000,604,170,0,462.4415728555485,135.46913859883318,0.6198328387958839,friday
2020-02-08T00:00:00.000+0000,466,111,1,459.7961222224651,135.36437971414722,0.6172280232847738,saturday
2020-02-09T00:00:00.000+0000,373,145,1,458.41699698746544,135.3846293234249,0.6448843688418641,sunday
2020-02-10T00:00:00.000+0000,572,178,2,453.90183243107697,135.53763392149054,0.6763913112414647,monday
2020-02-11T00:00:00.000+0000,458,130,0,456.0604770209884,136.45797186798984,0.7386124261025023,tuesday
2020-02-12T00:00:00.000+0000,438,104,0,462.2060975333441,136.5472377630271,0.7729506897098313,wednesday
2020-02-13T00:00:00.000+0000,504,122,0,471.46617137420105,138.99089447099328,0.7738567124963044,thursday
2013-10-08T00:00:00.000+0000,574,124,1,559.6203991030267,153.12847403111897,0.6968447756460942,tuesday
2013-10-09T00:00:00.000+0000,529,140,0,567.4087295295368,153.77632562458652,0.7280346100704295,wednesday
2013-10-10T00:00:00.000+0000,559,138,1,564.0093546852595,153.47754196017735,0.7610364900677106,thursday
2013-10-11T00:00:00.000+0000,621,162,3,563.3583999637483,154.22802328478267,0.7754422523726323,friday
2013-10-12T00:00:00.000+0000,556,158,0,561.5136243176408,153.0029898751924,0.7390654374957388,saturday
2013-10-13T00:00:00.000+0000,502,146,1,561.5625721986801,154.12591451674714,0.790640784615718,sunday
2013-10-14T00:00:00.000+0000,440,141,0,559.5651090624822,154.14507689868105,0.7534711998006605,monday
2013-10-15T00:00:00.000+0000,615,184,0,559.9768964189342,153.9479263403445,0.6597431425400223,tuesday
2013-10-16T00:00:00.000+0000,548,134,0,565.7874923554219,156.18745611451828,0.6268771659607119,wednesday
2013-10-17T00:00:00.000+0000,574,123,1,569.0822442184311,157.7863598269466,0.6013726245214952,thursday
2013-10-18T00:00:00.000+0000,680,192,1,567.7386803778006,158.93376973430577,0.6154159777118278,friday
2013-10-19T00:00:00.000+0000,471,153,0,570.7965752338562,159.49285374526863,0.6308183650818698,saturday
2013-10-20T00:00:00.000+0000,490,142,2,572.2864164533628,160.29905547124204,0.6475797866316215,sunday
2013-10-21T00:00:00.000+0000,616,191,2,571.9240526399129,158.81299689686887,0.6066502072527009,monday
2013-10-22T00:00:00.000+0000,540,152,1,571.0066819180391,157.23112641282626,0.684726720877017,tuesday
2013-10-23T00:00:00.000+0000,558,156,0,573.2933928288187,156.15261953837842,0.7641622686810426,wednesday
2013-10-24T00:00:00.000+0000,632,170,0,572.9115268748899,156.47693039479645,0.8187727921357064,thursday
2013-10-25T00:00:00.000+0000,647,142,1,571.5311105574197,156.71245101814011,0.8430089016738608,friday
2013-10-26T00:00:00.000+0000,626,236,0,572.8888536546584,158.3558404493843,0.8577317719540481,saturday
2013-10-27T00:00:00.000+0000,512,149,0,574.3712881378856,158.84550046433364,0.8953543681623422,sunday
2013-10-28T00:00:00.000+0000,620,176,2,575.3970191850215,160.33101542503488,0.8495549163061287,monday
2013-10-29T00:00:00.000+0000,600,156,0,580.1006138304267,159.94844730344664,0.8646175451312434,tuesday
2013-10-30T00:00:00.000+0000,558,155,1,587.9549027157921,161.9036218260858,0.8814922195293041,wednesday
2013-10-31T00:00:00.000+0000,615,155,1,584.8522729846544,161.36120863439405,0.8735418695780032,thursday
2013-11-01T00:00:00.000+0000,710,209,0,574.8378219212103,158.4998980724335,0.8405399895807218,friday
2013-11-02T00:00:00.000+0000,551,168,2,575.6387687150223,157.6075335794665,0.7611723934856817,saturday
2013-11-03T00:00:00.000+0000,415,138,0,584.3863054655712,158.47403112187968,0.8325443384900972,sunday
2013-11-04T00:00:00.000+0000,658,158,0,590.4683684794559,160.45887789077585,0.8395433645156015,monday
2013-11-05T00:00:00.000+0000,510,136,2,595.2174001676028,160.8127477406026,0.8201318263154161,tuesday
2013-11-06T00:00:00.000+0000,635,161,1,602.79494439284,161.90024689120622,0.9567827130852158,wednesday
2013-11-07T00:00:00.000+0000,646,151,0,604.1396407619536,161.75992661215122,1.0024236109537963,thursday
2013-11-08T00:00:00.000+0000,682,155,1,603.3089084690363,161.52755441799053,1.0161045550295396,friday
2013-11-09T00:00:00.000+0000,571,148,3,600.7286688260093,160.7553738476492,1.030012004801901,saturday
2013-11-10T00:00:00.000+0000,474,103,1,601.2231760628664,160.7974359555112,1.0647806292328048,sunday
2013-11-11T00:00:00.000+0000,456,114,3,594.7321796643072,158.18134046070955,1.0613603932138689,monday
2013-11-12T00:00:00.000+0000,647,151,1,594.9784366576706,156.28451380551923,1.084350721420623,tuesday
2013-11-13T00:00:00.000+0000,593,168,1,601.4401685202268,157.31223810278527,1.1337516138530666,wednesday
2013-11-14T00:00:00.000+0000,620,161,1,596.0978504609277,156.872001630838,1.0916895059910545,thursday
2013-11-15T00:00:00.000+0000,617,182,2,593.6917030963215,156.2120093320317,1.1406373870302617,friday
2013-11-16T00:00:00.000+0000,612,170,0,592.7892137987158,156.0976239552395,1.2217717275589244,saturday
2013-11-17T00:00:00.000+0000,532,187,0,588.5670796620423,155.6092776733305,1.2440825386758234,sunday
2013-11-18T00:00:00.000+0000,611,169,1,583.7505039751638,154.63371763799563,1.2608439602255752,monday
2013-11-19T00:00:00.000+0000,600,155,0,581.8841423361686,154.69226936057146,1.2130059570997977,tuesday
2013-11-20T00:00:00.000+0000,607,147,0,587.7007406736167,154.8427823959743,1.2506285533080916,wednesday
2013-11-21T00:00:00.000+0000,628,152,0,587.3245373621033,156.82953181272205,1.250062289066546,thursday
2013-11-22T00:00:00.000+0000,702,156,3,582.0969897392808,156.06382930530404,1.2379442342974687,friday
2013-11-23T00:00:00.000+0000,536,185,0,580.6073523749011,156.6553036308833,1.2791003193730077,saturday
2013-11-24T00:00:00.000+0000,494,124,2,581.7512740945323,155.76871503318011,1.2558834854696355,sunday
2013-11-25T00:00:00.000+0000,710,165,1,579.8670638066436,154.58445264898117,1.200706697773426,monday
2013-11-26T00:00:00.000+0000,867,243,3,582.197377064022,153.37710933429682,1.0716211012706764,tuesday
2013-11-27T00:00:00.000+0000,742,214,4,590.0855512016014,154.02369249586332,1.0390948832362934,wednesday
2013-11-28T00:00:00.000+0000,429,124,0,587.6283947541168,154.11243742779837,1.0647126775238194,thursday
2013-11-29T00:00:00.000+0000,437,86,1,586.2794400779067,153.87739246641758,1.0572379895354165,friday
2013-11-30T00:00:00.000+0000,479,125,3,598.1641033771883,155.58338807220704,1.0108949240073193,saturday
2013-12-01T00:00:00.000+0000,420,115,0,599.1858026229245,155.68681057328294,1.049332940723439,sunday
2013-12-02T00:00:00.000+0000,549,148,0,601.6210559695462,156.0805907268538,1.0282679109379402,monday
2013-12-03T00:00:00.000+0000,553,135,2,604.1152460984276,155.58205168859698,0.9743369045731314,tuesday
2013-12-04T00:00:00.000+0000,520,142,1,609.7061541597653,155.45312464608185,0.9463634510407756,wednesday
2013-12-05T00:00:00.000+0000,573,157,0,609.0925502276265,154.65109062492624,0.9825364107907126,thursday
2013-12-06T00:00:00.000+0000,759,202,1,605.0594803959204,152.10179166005736,0.9652087249994152,friday
2013-12-07T00:00:00.000+0000,567,166,1,601.0108496228565,148.37280572606116,0.9858433939613392,saturday
2013-12-08T00:00:00.000+0000,456,134,0,596.0566943758521,146.92464155473226,0.9323427484201048,sunday
2013-12-09T00:00:00.000+0000,639,144,2,594.7759179143242,147.90115291399297,0.9698520917800895,monday
2013-12-10T00:00:00.000+0000,539,135,1,593.8194296586445,147.02061201838941,1.0013590341796903,tuesday
2013-12-11T00:00:00.000+0000,605,166,0,594.8649120025254,147.37042741624668,1.0328659765792914,wednesday
2013-12-12T00:00:00.000+0000,648,142,1,589.4468730888469,145.84307685338007,1.0055493895671281,thursday
2013-12-13T00:00:00.000+0000,695,161,0,582.2637205825615,144.66531518267408,0.9990939772135077,friday
2013-12-14T00:00:00.000+0000,690,140,2,573.8115472604026,142.1166504337557,1.0134997395184295,saturday
2013-12-15T00:00:00.000+0000,450,102,0,567.145008946964,140.85784502479967,0.9899431470701298,sunday
2013-12-16T00:00:00.000+0000,640,133,0,558.1865953928635,136.80828557837967,0.8751500600239929,monday
2013-12-17T00:00:00.000+0000,703,144,0,556.2333914697848,134.18840743844453,0.7923169267706931,tuesday
2013-12-18T00:00:00.000+0000,701,123,0,558.6651339781088,133.5163650365781,0.8324537362114498,wednesday
2013-12-19T00:00:00.000+0000,607,153,0,550.9107794060915,131.85066479421704,0.8130874991505882,thursday
2013-12-20T00:00:00.000+0000,674,164,2,542.0975560035231,128.0644635212551,0.8465423905411058,friday
2013-12-21T00:00:00.000+0000,594,168,5,539.3996919522423,127.62191669120232,0.8475843167455499,saturday
2013-12-22T00:00:00.000+0000,505,168,1,544.6105914063635,129.15302724863284,0.9079027837549941,sunday
2013-12-23T00:00:00.000+0000,707,155,1,545.7540601146014,130.4620036693898,0.9806790640784429,monday
2013-12-24T00:00:00.000+0000,515,135,0,542.0090375772846,129.59604974064848,0.9160796394029135,tuesday
2013-12-25T00:00:00.000+0000,257,80,1,539.209019456829,127.32118507780227,0.8850257083965493,wednesday
2013-12-26T00:00:00.000+0000,428,100,0,536.8438243221714,127.68400190264542,0.9521166957348796,thursday
2013-12-27T00:00:00.000+0000,476,106,1,509.924732157004,124.76676708418978,0.9615166821445376,friday
2013-12-28T00:00:00.000+0000,475,121,1,507.65992434708755,125.45572946159355,0.9607239122063734,saturday
2013-12-29T00:00:00.000+0000,394,107,1,502.22800063420635,124.49924120591393,1.0145643162925353,sunday
2013-12-30T00:00:00.000+0000,476,117,1,493.65725157986776,122.23633604384916,1.0378038007655692,monday
2013-12-31T00:00:00.000+0000,465,122,1,493.6436159369314,122.22969942693823,0.9982559061360202,tuesday
2014-01-01T00:00:00.000+0000,399,165,2,499.6377267888192,123.19536116333089,0.987157127001725,wednesday
2014-01-02T00:00:00.000+0000,603,121,3,498.9789576207746,124.06609436227083,1.0045074633626843,thursday
2014-01-03T00:00:00.000+0000,423,46,0,494.8739269292527,123.40795941017679,0.9857074905433685,friday
2014-01-04T00:00:00.000+0000,418,91,0,492.1107839362066,121.96142607986357,1.0222202088382326,saturday
2014-01-05T00:00:00.000+0000,320,63,1,487.05816666288223,120.79091259144937,1.0288115246098242,sunday
2014-01-06T00:00:00.000+0000,518,111,1,487.335409635543,122.1703322838546,0.9466579084463793,monday
2014-01-07T00:00:00.000+0000,491,119,0,490.85612358149865,121.68452286574772,0.9524564542798066,tuesday
2014-01-08T00:00:00.000+0000,616,155,0,498.7097102992045,122.97191329361698,0.8959206324038878,wednesday
2014-01-09T00:00:00.000+0000,561,100,0,492.16403542548153,122.49083784456946,0.8740628326802251,thursday
2014-01-10T00:00:00.000+0000,667,191,3,490.3553194862758,121.79573716278732,0.8544700899227453,friday
2014-01-11T00:00:00.000+0000,465,157,2,498.4130784389132,124.00835806020282,0.8255906136039163,saturday
2014-01-12T00:00:00.000+0000,388,96,1,505.9670207705626,125.14297039570306,0.7874244037237387,sunday
2014-01-13T00:00:00.000+0000,568,164,0,511.75471698112233,124.86248839158065,0.7133343903599039,monday
2014-01-14T00:00:00.000+0000,559,186,0,522.9101904912809,126.59693311286536,0.6621441029241758,tuesday
2014-01-15T00:00:00.000+0000,583,118,0,535.3222270039989,128.2140025821625,0.6396294366803202,wednesday
2014-01-16T00:00:00.000+0000,521,141,0,539.43332804819,128.49747446148024,0.7490316881469424,thursday
2014-01-17T00:00:00.000+0000,589,139,1,542.9795918367244,130.04061247140115,0.722870280187533,friday
2014-01-18T00:00:00.000+0000,448,130,2,553.3815714965126,131.31228340392508,0.7001064576773972,saturday
2014-01-19T00:00:00.000+0000,380,134,2,564.3210718249455,132.7776393576273,0.6483272554304615,sunday
2014-01-20T00:00:00.000+0000,360,72,1,557.119776212361,131.5825953022693,0.652993272780798,monday
2014-01-21T00:00:00.000+0000,1161,168,0,562.6057894855946,131.7314321955172,0.6228680151305686,tuesday
2014-01-22T00:00:00.000+0000,498,76,0,570.1992117601649,131.91023579242764,0.6170015175881555,wednesday
2014-01-23T00:00:00.000+0000,612,113,0,576.1870937053957,131.64017305034972,0.6089832159278689,thursday
2014-01-24T00:00:00.000+0000,705,167,0,578.1229472921133,130.33427710706675,0.545765476001711,friday
2014-01-25T00:00:00.000+0000,475,110,1,580.7636413055677,129.26634804865094,0.5452218623298272,saturday
2014-01-26T00:00:00.000+0000,465,129,1,582.546671498777,128.833993974946,0.51611588031438,sunday
2014-01-27T00:00:00.000+0000,511,104,0,582.0278375501033,128.8576638202426,0.5499105302498252,monday
2014-01-28T00:00:00.000+0000,504,125,0,586.0690615868875,127.21563342317815,0.6204217536070913,tuesday
2014-01-29T00:00:00.000+0000,649,167,0,589.3752293370067,123.26628009694207,0.5511789621508876,wednesday
2014-01-30T00:00:00.000+0000,657,157,0,586.8447982966659,121.0096038415343,0.5397404244716651,thursday
2014-01-31T00:00:00.000+0000,560,106,2,581.9159663865435,118.43015696844549,0.5536931753833502,friday
2014-02-01T00:00:00.000+0000,507,150,0,581.8113660558452,116.35586309995475,0.5666266506602533,saturday
2014-02-02T00:00:00.000+0000,417,114,1,578.7202428140956,114.07452037418521,0.5463543908129185,sunday
2014-02-03T00:00:00.000+0000,960,159,2,577.1025617794177,112.35235226165722,0.519513465763654,monday
2014-02-04T00:00:00.000+0000,613,130,0,578.7684885274755,109.43939840086767,0.45946680559015185,tuesday
2014-02-05T00:00:00.000+0000,468,53,0,587.5875557770165,111.34560239189803,0.5222768352623968,wednesday
2014-02-06T00:00:00.000+0000,569,92,0,586.7456341026865,111.79643933044703,0.5638859317311721,thursday
2014-02-07T00:00:00.000+0000,675,116,1,579.7943101768898,109.8978912319624,0.5523341412036405,friday
2014-02-08T00:00:00.000+0000,424,74,0,578.6604679607581,109.86692790323467,0.5142585336021103,saturday
2014-02-09T00:00:00.000+0000,450,87,1,575.1615438628171,110.65084146866081,0.47606967315227067,sunday
2014-02-10T00:00:00.000+0000,678,143,0,573.1530045980546,110.04142789190938,0.4375410541575038,monday
2014-02-11T00:00:00.000+0000,636,110,1,569.6664250605793,109.31824050374657,0.4250832408434991,tuesday
2014-02-12T00:00:00.000+0000,640,112,1,570.932025640434,109.52825658565104,0.41205916328794884,wednesday
2014-02-13T00:00:00.000+0000,447,86,1,564.1088812883536,108.6317017372966,0.4632947518630005,thursday
2014-02-14T00:00:00.000+0000,792,115,0,554.3469387754997,108.84776552130077,0.5201929828535088,friday
2014-02-15T00:00:00.000+0000,516,79,0,542.5493895671373,107.34813925570022,0.5507939024666364,saturday
2014-02-16T00:00:00.000+0000,464,72,0,554.5396045210431,108.79852318285596,0.549548121135236,sunday
2014-02-17T00:00:00.000+0000,491,94,0,547.5379283788882,106.8773245147095,0.5430927087816154,monday
2014-02-18T00:00:00.000+0000,518,111,2,545.9346757570848,106.43094973838389,0.5047905954834666,tuesday
2014-02-19T00:00:00.000+0000,552,110,0,550.4396022559862,108.26908876758043,0.46682824073024537,wednesday
2014-02-20T00:00:00.000+0000,556,90,1,544.8684907925331,107.75351650093792,0.48802917393371503,thursday
2014-02-21T00:00:00.000+0000,545,120,0,537.6295725837401,108.04951414527868,0.48293279575980413,friday
2014-02-22T00:00:00.000+0000,587,140,0,532.1905139414154,107.46152800742735,0.4515391062085125,saturday
2014-02-23T00:00:00.000+0000,414,141,2,523.5362295861639,107.39778930439897,0.446895739427838,sunday
2014-02-24T00:00:00.000+0000,569,121,0,520.8435298647662,108.02695417789552,0.38331559038709095,monday
2014-02-25T00:00:00.000+0000,513,93,0,521.8483997372434,110.00351083829547,0.3784457179097983,tuesday
2014-02-26T00:00:00.000+0000,511,114,0,521.877233912423,110.56603773584696,0.4056490520736519,wednesday
2014-02-27T00:00:00.000+0000,571,128,0,516.490362182599,112.55949172121463,0.3794649935445804,thursday
2014-02-28T00:00:00.000+0000,655,152,0,510.00738408570004,113.94341887698256,0.38535414165665527,friday
2014-03-01T00:00:00.000+0000,497,144,1,517.6761195043956,116.37901198214911,0.4557294615959504,saturday
2014-03-02T00:00:00.000+0000,344,74,0,517.4259439624807,118.14047883304038,0.4138938594305568,sunday
2014-03-03T00:00:00.000+0000,440,93,0,513.2198011279885,117.84078914584477,0.40413146390630955,monday
2014-03-04T00:00:00.000+0000,532,110,1,510.88158282179813,116.96899137013074,0.4204398740628247,tuesday
2014-03-05T00:00:00.000+0000,491,116,1,515.9369181634819,118.58320686765045,0.4628190899001022,wednesday
2014-03-06T00:00:00.000+0000,558,122,1,509.9522979002824,118.67917733130761,0.47244558200637843,thursday
2014-03-07T00:00:00.000+0000,533,108,1,504.64653786041754,119.80989376882599,0.5083693854900353,friday
2014-03-08T00:00:00.000+0000,515,139,0,507.16978867017536,121.72257582277959,0.4584928310946933,saturday
2014-03-09T00:00:00.000+0000,404,112,1,507.2065731953061,122.8996126752564,0.4728759428299531,sunday
