IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdEmpleado,IdProducto,Cantidad,Precio
18452,2020-03-17 00:00:00,2020-03-23 00:00:00,2,309,8001427,42951,2,3043
18453,2015-08-12 00:00:00,2015-08-15 00:00:00,2,9,8001427,42955,2,2366
18454,2016-02-06 00:00:00,2016-02-15 00:00:00,1,2188,8001427,43005,3,421
18455,2017-04-24 00:00:00,2017-04-27 00:00:00,3,2190,8001427,43009,2,563
18456,2018-07-21 00:00:00,2018-07-24 00:00:00,3,776,8001427,42973,3,123
18457,2019-04-10 00:00:00,2019-04-13 00:00:00,2,1606,8001427,43012,2,510
18458,2015-07-10 00:00:00,2015-07-16 00:00:00,1,1990,8001427,43023,1,643
18459,2015-10-22 00:00:00,2015-10-30 00:00:00,3,1426,8001427,43025,2,550
18460,2015-10-28 00:00:00,2015-11-06 00:00:00,3,2985,8001427,43037,2,1137
18461,2017-05-12 00:00:00,2017-05-21 00:00:00,1,1231,8001427,43035,1,1159
18462,2015-03-09 00:00:00,2015-03-14 00:00:00,2,989,8001427,42754,2,1237.5
18463,2015-04-02 00:00:00,2015-04-07 00:00:00,3,2812,8001427,42770,2,3597.22
18464,2015-04-22 00:00:00,2015-04-24 00:00:00,3,1490,8001427,42799,3,1536.04
18465,2015-09-15 00:00:00,2015-09-19 00:00:00,3,2261,8001427,42777,3,2557.5
18466,2015-09-19 00:00:00,2015-09-22 00:00:00,3,2316,8001427,42798,2,1556.28
18467,2015-09-29 00:00:00,2015-10-03 00:00:00,3,970,8001427,42767,1,3485.68
18468,2016-01-18 00:00:00,2016-01-22 00:00:00,1,1181,8001427,42790,1,762.96
18469,2016-01-26 00:00:00,2016-02-03 00:00:00,3,1810,8001427,42786,2,795.74
18470,2016-04-05 00:00:00,2016-04-10 00:00:00,2,1864,8001427,42798,3,1556.28
18471,2016-06-29 00:00:00,2016-07-02 00:00:00,1,1183,8001427,42765,2,1938.42
18472,2016-08-05 00:00:00,2016-08-07 00:00:00,3,62,8001427,42812,2,376.64
18473,2016-10-01 00:00:00,2016-10-03 00:00:00,1,226,8001427,42775,2,3206.06
18474,2016-10-19 00:00:00,2016-10-24 00:00:00,1,3404,8001427,42817,2,813.12
18475,2016-11-07 00:00:00,2016-11-12 00:00:00,1,1176,8001427,42779,2,9555.04
18476,2017-04-07 00:00:00,2017-04-10 00:00:00,2,1977,8001427,42779,1,9555.04
18477,2017-05-08 00:00:00,2017-05-09 00:00:00,1,118,8001427,42790,1,762.96
18478,2017-05-22 00:00:00,2017-05-23 00:00:00,2,155,8001427,42799,3,1536.04
18479,2017-07-06 00:00:00,2017-07-09 00:00:00,1,603,8001427,42775,2,3206.06
18480,2017-09-13 00:00:00,2017-09-17 00:00:00,1,103,8001427,42763,2,2118.38
18482,2017-11-01 00:00:00,2017-11-02 00:00:00,2,396,8001427,42789,3,218.02
18483,2017-12-28 00:00:00,2017-12-29 00:00:00,1,1728,8001427,42769,2,3039.08
18484,2018-04-20 00:00:00,2018-04-21 00:00:00,3,862,8001427,42755,3,1079.32
18485,2018-06-04 00:00:00,2018-06-11 00:00:00,1,3161,8001427,42760,2,1637.24
18486,2018-07-14 00:00:00,2018-07-24 00:00:00,2,1091,8001427,42813,2,377.96
18487,2018-07-21 00:00:00,2018-07-23 00:00:00,3,2172,8001427,42810,2,1282.82
18488,2018-08-06 00:00:00,2018-08-09 00:00:00,1,1654,8001427,42764,3,1385.78
18489,2018-08-10 00:00:00,2018-08-15 00:00:00,2,200,8001427,42756,3,638.66
18490,2018-08-29 00:00:00,2018-09-01 00:00:00,3,2787,8001427,42779,3,9555.04
18491,2018-09-28 00:00:00,2018-09-29 00:00:00,2,1492,8001427,42758,1,1819.18
18492,2018-10-01 00:00:00,2018-10-06 00:00:00,2,2317,8001427,42795,2,543.18
18493,2018-11-01 00:00:00,2018-11-05 00:00:00,1,1231,8001427,42780,1,4028.86
18494,2018-11-03 00:00:00,2018-11-08 00:00:00,3,1722,8001427,42797,3,4845.5
18495,2018-11-23 00:00:00,2018-11-28 00:00:00,2,557,8001427,42818,2,1907.62
18496,2019-02-01 00:00:00,2019-02-02 00:00:00,3,1820,8001427,42791,3,258.28
18497,2019-02-22 00:00:00,2019-03-01 00:00:00,2,580,8001427,42782,1,3373.92
18498,2019-03-20 00:00:00,2019-03-25 00:00:00,3,2911,8001427,42801,3,2802.8
18499,2019-04-04 00:00:00,2019-04-05 00:00:00,1,2175,8001427,42777,3,2557.5
18500,2019-04-30 00:00:00,2019-05-05 00:00:00,2,935,8001427,42800,1,1642.74
18501,2019-05-27 00:00:00,2019-05-31 00:00:00,3,1768,8001427,42764,3,1385.78
18502,2019-08-09 00:00:00,2019-08-16 00:00:00,1,1445,8001427,42801,2,2802.8
18503,2019-12-26 00:00:00,2019-12-28 00:00:00,1,1723,8001427,42810,1,1282.82
18504,2020-02-21 00:00:00,2020-02-25 00:00:00,2,1042,8001427,42793,2,871.86
18505,2020-03-10 00:00:00,2020-03-17 00:00:00,2,1232,8001427,42757,3,1784.42
18506,2020-05-06 00:00:00,2020-05-09 00:00:00,2,704,8001427,42818,2,1907.62
18507,2020-05-08 00:00:00,2020-05-13 00:00:00,2,545,8001427,42782,2,3373.92
18508,2015-04-11 00:00:00,2015-04-18 00:00:00,1,2556,8001427,42849,2,1542
18509,2015-06-09 00:00:00,2015-06-17 00:00:00,3,146,8001427,42838,1,897.38
18510,2015-07-22 00:00:00,2015-07-27 00:00:00,2,1407,8001427,42877,3,560
18511,2015-08-04 00:00:00,2015-08-08 00:00:00,3,764,8001427,42832,3,818.84
18513,2015-09-14 00:00:00,2015-09-15 00:00:00,2,1154,8001427,42829,1,906.18
18514,2015-11-16 00:00:00,2015-11-21 00:00:00,1,151,8001427,42857,3,542
18515,2015-11-30 00:00:00,2015-12-04 00:00:00,3,2712,8001427,42866,3,199
18516,2016-01-01 00:00:00,2016-01-08 00:00:00,2,110,8001427,42866,3,199
18517,2016-01-13 00:00:00,2016-01-16 00:00:00,3,678,8001427,42839,2,353.32
18519,2016-01-26 00:00:00,2016-02-03 00:00:00,1,1768,8001427,42882,3,498
18520,2016-02-08 00:00:00,2016-02-15 00:00:00,3,212,8001427,42864,2,199
18521,2016-03-08 00:00:00,2016-03-10 00:00:00,1,2846,8001427,42863,2,398
18522,2016-05-11 00:00:00,2016-05-18 00:00:00,1,913,8001427,42867,1,199
18523,2016-06-07 00:00:00,2016-06-12 00:00:00,3,2180,8001427,42822,2,816.86
18525,2016-07-19 00:00:00,2016-07-22 00:00:00,2,125,8001427,42850,1,279
18526,2016-08-15 00:00:00,2016-08-19 00:00:00,3,1754,8001427,42819,2,860.42
18527,2016-10-29 00:00:00,2016-11-03 00:00:00,1,2937,8001427,42883,2,498
18528,2016-11-01 00:00:00,2016-11-06 00:00:00,2,1168,8001427,42843,3,684.2
18529,2016-12-05 00:00:00,2016-12-12 00:00:00,3,1446,8001427,42836,2,823.24
18530,2017-01-04 00:00:00,2017-01-07 00:00:00,2,1630,8001427,42854,1,1115
18531,2017-02-06 00:00:00,2017-02-11 00:00:00,3,3376,8001427,42872,2,560
18532,2017-02-25 00:00:00,2017-03-05 00:00:00,2,155,8001427,42853,2,727
18533,2017-03-10 00:00:00,2017-03-18 00:00:00,3,1856,8001427,42836,2,823.24
18534,2017-03-27 00:00:00,2017-03-31 00:00:00,2,2827,8001427,42876,1,560
18535,2017-03-28 00:00:00,2017-04-01 00:00:00,1,2915,8001427,42874,3,560
18536,2017-05-09 00:00:00,2017-05-10 00:00:00,3,71,8001427,42820,1,652.74
18537,2017-05-11 00:00:00,2017-05-16 00:00:00,1,643,8001427,42839,2,353.32
18538,2017-06-03 00:00:00,2017-06-06 00:00:00,1,2288,8001427,42849,2,1542
18539,2017-08-05 00:00:00,2017-08-09 00:00:00,3,3362,8001427,42847,2,2846.58
18540,2017-09-01 00:00:00,2017-09-06 00:00:00,3,962,8001427,42841,3,353.32
18542,2017-11-27 00:00:00,2017-11-28 00:00:00,2,632,8001427,42836,3,823.24
18543,2017-12-05 00:00:00,2017-12-10 00:00:00,3,808,8001427,42851,2,137
18544,2018-01-16 00:00:00,2018-01-17 00:00:00,1,554,8001427,42868,3,199
18545,2018-01-23 00:00:00,2018-01-30 00:00:00,2,2666,8001427,42855,2,1130
18546,2018-04-02 00:00:00,2018-04-03 00:00:00,1,746,8001427,42867,3,199
18547,2018-04-09 00:00:00,2018-04-16 00:00:00,1,77,8001427,42819,2,860.42
18548,2018-04-14 00:00:00,2018-04-18 00:00:00,2,1819,8001427,42881,3,498
18549,2018-06-15 00:00:00,2018-06-18 00:00:00,2,2196,8001427,42825,1,554.18
18550,2018-07-10 00:00:00,2018-07-11 00:00:00,1,1241,8001427,42883,2,498
18551,2018-07-23 00:00:00,2018-07-25 00:00:00,3,2041,8001427,42846,3,2846.58
18552,2018-08-11 00:00:00,2018-08-12 00:00:00,2,1113,8001427,42852,1,152
18553,2018-11-23 00:00:00,2018-11-28 00:00:00,1,1728,8001427,42842,2,353.32
18554,2019-04-08 00:00:00,2019-04-13 00:00:00,2,3063,8001427,42828,1,906.18
18555,2019-04-09 00:00:00,2019-04-14 00:00:00,2,2919,8001427,42823,2,904.42
18556,2019-04-24 00:00:00,2019-04-29 00:00:00,2,927,8001427,42864,1,199
18557,2019-04-26 00:00:00,2019-04-29 00:00:00,1,2863,8001427,42869,3,199
18558,2019-06-01 00:00:00,2019-06-11 00:00:00,2,1871,8001427,42848,3,1588
18559,2019-06-22 00:00:00,2019-06-30 00:00:00,2,2981,8001427,42854,1,1115
18560,2019-11-07 00:00:00,2019-11-08 00:00:00,2,856,8001427,42865,3,199
18561,2019-11-30 00:00:00,2019-12-01 00:00:00,3,3280,8001427,42862,2,512
18562,2019-12-07 00:00:00,2019-12-14 00:00:00,2,947,8001427,42874,3,560
18563,2019-12-09 00:00:00,2019-12-13 00:00:00,2,2261,8001427,42827,2,512.38
18564,2020-01-09 00:00:00,2020-01-13 00:00:00,2,2883,8001427,42826,3,537.24
18565,2020-02-27 00:00:00,2020-02-29 00:00:00,2,865,8001427,42841,3,353.32
18566,2020-04-01 00:00:00,2020-04-09 00:00:00,2,533,8001427,42875,2,560
18567,2020-04-30 00:00:00,2020-05-04 00:00:00,2,3365,8001427,42864,2,199
18568,2015-01-14 00:00:00,2015-01-21 00:00:00,3,1429,8001427,42886,2,498
18569,2015-02-20 00:00:00,2015-02-22 00:00:00,1,2778,8001427,42924,1,625
18570,2015-04-04 00:00:00,2015-04-09 00:00:00,1,2711,8001427,42918,2,789
18571,2015-04-07 00:00:00,2015-04-08 00:00:00,3,457,8001427,42888,2,498
18572,2015-05-06 00:00:00,2015-05-13 00:00:00,3,1727,8001427,42942,3,2749
18573,2015-07-02 00:00:00,2015-07-12 00:00:00,3,684,8001427,42888,1,498
18575,2015-08-07 00:00:00,2015-08-12 00:00:00,3,1287,8001427,42891,3,515
18576,2015-10-06 00:00:00,2015-10-09 00:00:00,3,1461,8001427,42885,3,498
18577,2015-11-06 00:00:00,2015-11-10 00:00:00,1,983,8001427,42942,2,2749
18578,2015-12-14 00:00:00,2015-12-18 00:00:00,3,1000,8001427,42904,3,135
18579,2016-02-08 00:00:00,2016-02-15 00:00:00,2,602,8001427,42942,3,2749
18581,2016-03-02 00:00:00,2016-03-07 00:00:00,2,466,8001427,42912,2,1654
18582,2016-04-30 00:00:00,2016-05-08 00:00:00,2,2143,8001427,42899,1,199
18583,2016-05-23 00:00:00,2016-05-25 00:00:00,1,3004,8001427,42938,1,2679
18584,2017-04-28 00:00:00,2017-05-03 00:00:00,2,432,8001427,42923,2,753
18585,2017-07-11 00:00:00,2017-07-16 00:00:00,2,1723,8001427,42929,1,321
18586,2017-07-12 00:00:00,2017-07-14 00:00:00,1,918,8001427,42949,3,2015
18587,2017-11-16 00:00:00,2017-11-21 00:00:00,3,1112,8001427,42941,2,2971
18588,2017-12-05 00:00:00,2017-12-09 00:00:00,3,3406,8001427,42894,3,515
18589,2017-12-18 00:00:00,2017-12-25 00:00:00,3,2166,8001427,42895,2,515
18590,2018-01-24 00:00:00,2018-01-28 00:00:00,2,384,8001427,42938,2,2679
18591,2018-01-31 00:00:00,2018-02-05 00:00:00,2,1304,8001427,42896,3,515
18592,2018-05-18 00:00:00,2018-05-22 00:00:00,2,773,8001427,42888,1,498
18593,2018-06-30 00:00:00,2018-07-05 00:00:00,2,1697,8001427,42904,3,135
18594,2018-11-09 00:00:00,2018-11-13 00:00:00,2,2887,8001427,42917,2,1351.35
18595,2018-12-22 00:00:00,2018-12-27 00:00:00,2,2305,8001427,42885,1,498
18596,2019-03-18 00:00:00,2019-03-23 00:00:00,2,2167,8001427,42899,3,199
18597,2019-03-27 00:00:00,2019-03-30 00:00:00,2,1100,8001427,42907,2,456
18598,2019-04-09 00:00:00,2019-04-17 00:00:00,2,2721,8001427,42949,1,2015
18599,2019-05-04 00:00:00,2019-05-05 00:00:00,2,293,8001427,42898,2,515
18600,2019-07-30 00:00:00,2019-08-06 00:00:00,1,540,8001427,42901,2,196
18601,2019-08-14 00:00:00,2019-08-22 00:00:00,3,1526,8001427,42916,1,1356
18602,2019-08-16 00:00:00,2019-08-26 00:00:00,2,2311,8001427,42900,2,245
18603,2019-09-23 00:00:00,2019-09-28 00:00:00,3,3370,8001427,42893,2,515
18604,2019-09-26 00:00:00,2019-10-01 00:00:00,1,243,8001427,42901,2,196
18605,2019-11-02 00:00:00,2019-11-07 00:00:00,3,3324,8001427,42921,3,756
18606,2019-11-18 00:00:00,2019-11-28 00:00:00,2,2842,8001427,42943,2,2190
18607,2020-01-03 00:00:00,2020-01-05 00:00:00,2,652,8001427,42896,3,515
18608,2020-03-11 00:00:00,2020-03-16 00:00:00,2,435,8001427,42902,2,258
18610,2020-05-22 00:00:00,2020-05-30 00:00:00,2,2821,8001427,42900,1,245
18611,2020-05-26 00:00:00,2020-06-05 00:00:00,2,117,8001427,42928,3,123
18612,2015-01-21 00:00:00,2015-01-22 00:00:00,1,201,8001427,43002,1,414
18613,2015-02-04 00:00:00,2015-02-07 00:00:00,1,790,8001427,42988,2,598
18614,2015-03-13 00:00:00,2015-03-17 00:00:00,1,1420,8001427,42972,2,2741
18615,2015-03-26 00:00:00,2015-03-30 00:00:00,3,363,8001427,43014,3,502
18617,2015-08-31 00:00:00,2015-09-08 00:00:00,1,1403,8001427,42986,2,354
18618,2015-09-04 00:00:00,2015-09-09 00:00:00,3,1562,8001427,42974,1,214
18619,2015-09-22 00:00:00,2015-09-25 00:00:00,1,2309,8001427,42996,3,518
18620,2015-10-24 00:00:00,2015-10-28 00:00:00,1,724,8001427,43015,2,483
18621,2015-11-13 00:00:00,2015-11-18 00:00:00,1,1935,8001427,42974,1,214
18623,2016-02-12 00:00:00,2016-02-17 00:00:00,2,2023,8001427,42963,2,2355
18624,2016-02-19 00:00:00,2016-02-21 00:00:00,3,2917,8001427,43011,3,387
18625,2016-04-27 00:00:00,2016-05-02 00:00:00,3,2291,8001427,42996,2,518
18626,2016-07-14 00:00:00,2016-07-21 00:00:00,2,471,8001427,42973,1,123
18627,2016-08-01 00:00:00,2016-08-11 00:00:00,1,2134,8001427,42983,1,354
18628,2016-10-18 00:00:00,2016-10-22 00:00:00,1,614,8001427,42994,1,579
18629,2016-12-13 00:00:00,2016-12-16 00:00:00,1,268,8001427,43003,1,442
18630,2016-12-28 00:00:00,2016-12-29 00:00:00,1,3399,8001427,42985,2,1456
18631,2016-12-29 00:00:00,2017-01-03 00:00:00,1,1582,8001427,42984,3,258
18632,2017-02-13 00:00:00,2017-02-16 00:00:00,1,2271,8001427,42953,3,3620
18633,2017-02-28 00:00:00,2017-03-05 00:00:00,1,348,8001427,42969,1,3839
18634,2017-03-18 00:00:00,2017-03-23 00:00:00,3,405,8001427,42958,3,3763
18635,2017-04-28 00:00:00,2017-05-03 00:00:00,1,1916,8001427,42968,3,3445
18636,2017-05-01 00:00:00,2017-05-02 00:00:00,1,160,8001427,42955,2,2366
18637,2017-06-01 00:00:00,2017-06-05 00:00:00,1,1328,8001427,42971,3,2762
18638,2017-06-21 00:00:00,2017-06-29 00:00:00,1,851,8001427,42977,2,111
18639,2017-06-23 00:00:00,2017-06-28 00:00:00,1,2578,8001427,42982,3,13
18640,2018-01-13 00:00:00,2018-01-21 00:00:00,2,1488,8001427,43008,1,389
18641,2018-01-29 00:00:00,2018-02-03 00:00:00,2,1549,8001427,42996,1,518
18642,2018-02-06 00:00:00,2018-02-11 00:00:00,2,1699,8001427,42979,2,113
18643,2018-02-13 00:00:00,2018-02-20 00:00:00,1,423,8001427,42978,1,112
18644,2018-03-28 00:00:00,2018-04-01 00:00:00,1,884,8001427,43015,2,483
18645,2018-05-03 00:00:00,2018-05-04 00:00:00,2,1563,8001427,42983,2,354
18646,2018-05-05 00:00:00,2018-05-07 00:00:00,3,598,8001427,42986,3,354
18647,2018-09-20 00:00:00,2018-09-25 00:00:00,3,2968,8001427,42975,2,215
18648,2019-01-31 00:00:00,2019-02-01 00:00:00,3,735,8001427,42983,2,354
18649,2019-04-10 00:00:00,2019-04-15 00:00:00,2,535,8001427,43006,3,519
18650,2019-07-15 00:00:00,2019-07-20 00:00:00,2,694,8001427,42961,1,2867
18651,2019-10-31 00:00:00,2019-11-05 00:00:00,2,935,8001427,42991,2,438
18652,2019-11-15 00:00:00,2019-11-22 00:00:00,1,2285,8001427,42994,2,579
18653,2019-12-24 00:00:00,2019-12-28 00:00:00,2,441,8001427,42978,2,112
18654,2020-01-04 00:00:00,2020-01-09 00:00:00,2,1256,8001427,42996,1,518
18655,2020-03-14 00:00:00,2020-03-18 00:00:00,2,483,8001427,42956,1,2093
18656,2020-03-26 00:00:00,2020-04-02 00:00:00,2,2997,8001427,42995,3,364
18657,2020-05-22 00:00:00,2020-05-26 00:00:00,3,935,8001427,42983,2,354
18658,2015-05-28 00:00:00,2015-05-29 00:00:00,1,1461,8001427,43039,3,815
18659,2015-06-12 00:00:00,2015-06-13 00:00:00,3,1712,8001427,43037,2,1137
18660,2015-10-05 00:00:00,2015-10-10 00:00:00,1,2689,8001427,43028,3,942
18661,2015-11-20 00:00:00,2015-11-25 00:00:00,1,2820,8001427,43043,1,1159
18662,2016-01-18 00:00:00,2016-01-21 00:00:00,1,1495,8001427,43040,2,757
18663,2016-01-19 00:00:00,2016-01-20 00:00:00,1,2456,8001427,43019,2,413
18664,2016-04-08 00:00:00,2016-04-13 00:00:00,1,380,8001427,43042,2,1121
18665,2016-07-12 00:00:00,2016-07-17 00:00:00,2,205,8001427,43032,2,953
18666,2016-09-22 00:00:00,2016-09-29 00:00:00,3,2315,8001427,43032,2,953
18667,2016-11-29 00:00:00,2016-12-02 00:00:00,3,740,8001427,43032,2,953
18668,2017-02-16 00:00:00,2017-02-20 00:00:00,1,366,8001427,43022,2,422
18669,2017-07-12 00:00:00,2017-07-13 00:00:00,2,1036,8001427,43021,1,435
18670,2019-11-12 00:00:00,2019-11-17 00:00:00,2,1105,8001427,43018,1,437
18671,2020-01-06 00:00:00,2020-01-08 00:00:00,2,3392,8001427,42942,2,2749
18672,2020-01-18 00:00:00,2020-01-23 00:00:00,2,3250,8001427,42956,2,2093
18673,2020-02-24 00:00:00,2020-02-25 00:00:00,1,918,8001427,42972,3,2741
18675,2020-01-21 00:00:00,2020-01-29 00:00:00,2,501,8001427,43033,1,1182
18676,2020-03-10 00:00:00,2020-03-13 00:00:00,2,2693,8001427,42777,3,2557.5
18677,2020-04-13 00:00:00,2020-04-18 00:00:00,2,440,8001427,42828,3,906.18
18678,2020-05-02 00:00:00,2020-05-10 00:00:00,2,2721,8001427,42851,3,137
18679,2020-03-16 00:00:00,2020-03-21 00:00:00,2,1170,8001427,42993,2,507
18680,2020-05-12 00:00:00,2020-05-20 00:00:00,2,1301,8001427,42786,1,795.74
18682,2020-05-27 00:00:00,2020-06-02 00:00:00,2,2923,8001427,42938,1,2679
18683,2020-05-12 00:00:00,2020-05-14 00:00:00,1,1476,8001427,43043,2,1159
18684,2017-02-25 00:00:00,2017-03-05 00:00:00,1,3322,8002731,42811,2,2559.92
18685,2017-09-06 00:00:00,2017-09-09 00:00:00,2,523,8002731,42791,2,258.28
18686,2017-10-21 00:00:00,2017-10-22 00:00:00,3,2921,8002731,42781,1,2098.8
18687,2017-12-25 00:00:00,2018-01-02 00:00:00,1,748,8002731,42799,1,1536.04
18688,2016-06-20 00:00:00,2016-06-21 00:00:00,1,1041,8002731,42825,3,554.18
18689,2016-09-10 00:00:00,2016-09-18 00:00:00,3,2643,8002731,42863,2,398
18690,2017-01-24 00:00:00,2017-01-27 00:00:00,3,3159,8002731,42827,2,512.38
18691,2017-08-16 00:00:00,2017-08-24 00:00:00,3,362,8002731,42853,3,727
18692,2018-03-02 00:00:00,2018-03-03 00:00:00,1,3407,8002731,42850,10,279
18693,2019-03-22 00:00:00,2019-03-30 00:00:00,2,1938,8002731,42858,1,505
18694,2015-01-02 00:00:00,2015-01-05 00:00:00,1,490,8002731,42890,2,515
18695,2017-02-11 00:00:00,2017-02-14 00:00:00,1,3181,8002731,42903,3,269
18696,2018-07-25 00:00:00,2018-07-28 00:00:00,1,1293,8002731,42890,3,515
18697,2018-12-20 00:00:00,2018-12-28 00:00:00,2,1622,8002731,42886,3,498
18698,2020-04-07 00:00:00,2020-04-10 00:00:00,2,290,8002731,42919,3,654
18699,2016-01-22 00:00:00,2016-01-23 00:00:00,1,729,8002731,42982,3,13
18700,2017-02-02 00:00:00,2017-02-03 00:00:00,3,1964,8002731,42982,2,13
18701,2017-02-21 00:00:00,2017-02-22 00:00:00,3,2139,8002731,42991,3,438
18702,2018-02-06 00:00:00,2018-02-09 00:00:00,1,1359,8002731,42988,1,598
18703,2020-01-04 00:00:00,2020-01-07 00:00:00,2,924,8002731,42997,1,485
18704,2020-01-13 00:00:00,2020-01-14 00:00:00,2,3390,8002731,42977,2,111
18705,2020-05-13 00:00:00,2020-05-21 00:00:00,2,1258,8002731,42964,2,2824
18706,2016-07-23 00:00:00,2016-07-26 00:00:00,3,164,8002731,43037,2,1137
18707,2017-09-29 00:00:00,2017-10-08 00:00:00,1,888,8002731,42778,3,2807.64
18708,2019-12-16 00:00:00,2019-12-24 00:00:00,2,2289,8002731,42801,1,2802.8
18709,2015-10-15 00:00:00,2015-10-24 00:00:00,3,1581,8002731,42833,2,819.06
18710,2016-05-26 00:00:00,2016-06-03 00:00:00,3,1193,8002731,42863,3,398
18711,2017-02-06 00:00:00,2017-02-09 00:00:00,2,1458,8002731,42878,2,560
18712,2017-09-01 00:00:00,2017-09-04 00:00:00,1,2231,8002731,42837,1,430.32
18713,2018-04-14 00:00:00,2018-04-17 00:00:00,1,3346,8002731,42878,1,560
18714,2018-08-29 00:00:00,2018-09-04 00:00:00,1,1497,8002731,42825,2,554.18
18715,2019-03-23 00:00:00,2019-03-29 00:00:00,1,2338,8002731,42865,3,199
18716,2019-11-08 00:00:00,2019-11-16 00:00:00,1,1879,8002731,42879,1,560
18717,2016-02-24 00:00:00,2016-03-04 00:00:00,1,1878,8002731,42935,1,2456
18718,2016-04-12 00:00:00,2016-04-15 00:00:00,3,618,8002731,42933,3,1154
18719,2017-03-24 00:00:00,2017-04-01 00:00:00,3,2037,8002731,42923,1,753
18720,2017-09-30 00:00:00,2017-10-09 00:00:00,1,804,8002731,42950,1,2603
18721,2018-05-04 00:00:00,2018-05-07 00:00:00,2,3355,8002731,42935,2,2456
18722,2018-06-30 00:00:00,2018-07-03 00:00:00,3,100,8002731,42935,3,2456
18723,2020-03-17 00:00:00,2020-03-23 00:00:00,2,309,8002731,42951,3,3043
18724,2015-05-28 00:00:00,2015-05-31 00:00:00,3,3001,8002731,42960,3,4125
18725,2017-01-19 00:00:00,2017-01-22 00:00:00,2,1696,8002731,43013,3,354
18726,2017-04-06 00:00:00,2017-04-09 00:00:00,1,2014,8002731,42954,3,2554
18727,2017-04-24 00:00:00,2017-04-27 00:00:00,1,2190,8002731,43009,3,563
18728,2017-12-11 00:00:00,2017-12-17 00:00:00,1,1250,8002731,42955,3,2366
18729,2018-08-28 00:00:00,2018-08-31 00:00:00,2,906,8002731,42963,1,2355
18731,2020-01-03 00:00:00,2020-01-09 00:00:00,2,988,8002731,42952,2,3978
18732,2020-05-18 00:00:00,2020-05-26 00:00:00,2,633,8002731,42990,3,353
18734,2015-10-22 00:00:00,2015-10-30 00:00:00,3,1426,8002731,43025,3,550
18735,2017-05-12 00:00:00,2017-05-21 00:00:00,3,1231,8002731,43035,3,1159
18736,2015-02-17 00:00:00,2015-02-22 00:00:00,2,937,8002731,42812,3,376.64
18737,2015-04-02 00:00:00,2015-04-07 00:00:00,3,2812,8002731,42770,3,3597.22
18738,2015-06-10 00:00:00,2015-06-20 00:00:00,1,722,8002731,42816,3,1254.88
18739,2015-09-19 00:00:00,2015-09-22 00:00:00,3,2316,8002731,42798,1,1556.28
18740,2015-10-21 00:00:00,2015-10-28 00:00:00,1,2817,8002731,42737,1,1658
18741,2015-12-01 00:00:00,2015-12-06 00:00:00,3,1796,8002731,42773,3,8703.64
18742,2015-12-23 00:00:00,2015-12-28 00:00:00,3,1861,8002731,42815,3,599.5
18743,2016-01-18 00:00:00,2016-01-22 00:00:00,3,1181,8002731,42790,1,762.96
18744,2016-01-29 00:00:00,2016-02-01 00:00:00,3,2945,8002731,42800,3,1642.74
18745,2016-02-12 00:00:00,2016-02-15 00:00:00,1,1912,8002731,42781,1,2098.8
18747,2016-08-05 00:00:00,2016-08-07 00:00:00,1,62,8002731,42812,1,376.64
18748,2016-10-19 00:00:00,2016-10-24 00:00:00,3,3404,8002731,42817,1,813.12
18749,2016-11-07 00:00:00,2016-11-12 00:00:00,2,1176,8002731,42779,3,9555.04
18750,2017-05-08 00:00:00,2017-05-09 00:00:00,2,118,8002731,42790,1,762.96
18751,2017-05-22 00:00:00,2017-05-23 00:00:00,1,155,8002731,42799,2,1536.04
18752,2017-07-06 00:00:00,2017-07-09 00:00:00,3,603,8002731,42775,1,3206.06
18753,2017-09-13 00:00:00,2017-09-17 00:00:00,2,103,8002731,42763,1,2118.38
18754,2017-11-01 00:00:00,2017-11-02 00:00:00,2,396,8002731,42789,2,218.02
18755,2017-12-28 00:00:00,2017-12-29 00:00:00,1,1728,8002731,42769,2,3039.08
18756,2018-01-11 00:00:00,2018-01-19 00:00:00,2,1085,8002731,42791,2,258.28
18757,2018-03-05 00:00:00,2018-03-06 00:00:00,2,958,8002731,42778,2,2807.64
18758,2018-04-20 00:00:00,2018-04-21 00:00:00,1,862,8002731,42755,2,1079.32
18759,2018-06-04 00:00:00,2018-06-11 00:00:00,2,3161,8002731,42760,1,1637.24
18760,2018-06-21 00:00:00,2018-06-22 00:00:00,3,1234,8002731,42789,2,218.02
18761,2018-07-21 00:00:00,2018-07-23 00:00:00,2,2172,8002731,42810,2,1282.82
18762,2018-08-10 00:00:00,2018-08-15 00:00:00,3,200,8002731,42756,2,638.66
18763,2018-09-28 00:00:00,2018-09-29 00:00:00,3,1492,8002731,42758,3,1819.18
18764,2018-10-01 00:00:00,2018-10-06 00:00:00,1,2317,8002731,42795,1,543.18
18765,2018-11-23 00:00:00,2018-11-28 00:00:00,3,557,8002731,42818,2,1907.62
18766,2018-12-15 00:00:00,2018-12-18 00:00:00,3,2209,8002731,42765,2,1938.42
18767,2019-02-11 00:00:00,2019-02-19 00:00:00,1,2655,8002731,42778,2,2807.64
18768,2019-02-22 00:00:00,2019-03-01 00:00:00,2,580,8002731,42782,2,3373.92
18769,2019-04-04 00:00:00,2019-04-05 00:00:00,2,2175,8002731,42777,10,2557.5
18770,2019-05-27 00:00:00,2019-05-31 00:00:00,2,1768,8002731,42764,3,1385.78
